note0_scaleDegree,note0_beatStrength,note0_duration,note0_beat,note0_measure,note1_scaleDegree,note1_beatStrength,note1_duration,note1_beat,note1_measure,note2_scaleDegree,note2_beatStrength,note2_duration,note2_beat,note2_measure,note3_scaleDegree,note3_beatStrength,note3_duration,note3_beat,note3_measure,prevChord0,prevChord1,prevChord2,targetChord
4,1.0,1.0,1.0,2,3,0.5,1.0,3.0,2,3,0.25,0.5,4.0,2,4,0.125,0.5,4.5,2,4_major,7_diminished,1_major,2_minor
3,0.5,1.0,3.0,2,3,0.25,0.5,4.0,2,4,0.125,0.5,4.5,2,5,1.0,1.0,1.0,3,7_diminished,1_major,2_minor,1_major
6,0.5,1.0,3.0,10,6,0.5,1.0,3.0,10,1,1.0,2.0,1.0,11,3,0.5,1.0,3.0,11,1_minor,5_minor,5_major,1_minor
6,0.5,1.0,3.0,10,1,1.0,2.0,1.0,11,3,0.5,1.0,3.0,11,3,0.25,1.0,4.0,11,5_minor,5_major,1_minor,5_minor
